province, city_name, city_code,date,avg_temperature
青海省,贵德,52868,2023-12-08,2.2
甘肃省,宕昌,56095,2023-12-09,2.3
甘肃省,崇信,53928,2023-12-09,2.3
北京市,大兴,54594,2023-12-08,2.3
山西省,盂县,53685,2023-12-09,2.3
山西省,灵石,53862,2023-12-09,2.3
甘肃省,天水,57006,2023-12-09,2.3
陕西省,长武,53929,2023-12-09,2.3
河北省,抚宁,54541,2023-12-09,2.3
北京市,延庆,54406,2023-12-09,2.3
陕西省,黄陵,53944,2023-12-09,2.3
新疆维吾尔自治区,阿图什,Y8996,2023-12-09,2.3
河北省,迁西,54434,2023-12-09,2.4
西藏自治区,朗县,56308,2023-12-09,2.4
内蒙古自治区,乌拉特后旗,53324,2023-12-08,2.4
河北省,乐亭,54539,2023-12-09,2.4
辽宁省,台安,54336,2023-12-08,2.4
辽宁省,建平,54326,2023-12-08,2.4
河北省,怀安,53491,2023-12-08,2.4
辽宁省,岫岩,54486,2023-12-08,2.4
山西省,天镇,53490,2023-12-08,2.4
内蒙古自治区,伊金霍洛旗,53545,2023-12-08,2.4
甘肃省,武威,52679,2023-12-08,2.4
甘肃省,岷县,56093,2023-12-08,2.4
西藏自治区,洛扎,55686,2023-12-08,2.4
甘肃省,山丹,52661,2023-12-08,2.4
河北省,卢龙,54438,2023-12-09,2.4
山西省,兴县,53664,2023-12-09,2.4
四川省,黑水,56185,2023-12-09,2.4
云南省,德钦,56444,2023-12-09,2.4
山西省,永和,53852,2023-12-08,2.5
陕西省,合阳,53950,2023-12-08,2.5
甘肃省,庆城,53829,2023-12-08,2.5
陕西省,富县,53931,2023-12-08,2.5
西藏自治区,波密,56227,2023-12-09,2.5
云南省,香格里拉,56543,2023-12-09,2.5
河北省,滦南,54437,2023-12-09,2.6
河北省,宣化,53498,2023-12-08,2.6
山西省,偏关,53565,2023-12-08,2.6
河北省,赤城,54404,2023-12-08,2.6
甘肃省,会宁,52993,2023-12-08,2.6
陕西省,彬州,57023,2023-12-09,2.6
四川省,小金,56178,2023-12-09,2.6
甘肃省,甘谷,57001,2023-12-08,2.6
甘肃省,庄浪,53917,2023-12-08,2.6
四川省,金川,56168,2023-12-09,2.6
北京市,海淀,54399,2023-12-09,2.6
吉林省,集安,54377,2023-12-09,2.6
山西省,襄垣,53884,2023-12-09,2.6
河北省,滦州,54531,2023-12-09,2.6
青海省,民和,52876,2023-12-09,2.6
河北省,滦南,54437,2023-12-08,2.7
内蒙古自治区,乌拉特前旗,53433,2023-12-08,2.7
北京市,房山,54596,2023-12-08,2.7
陕西省,甘泉,53848,2023-12-08,2.7
新疆维吾尔自治区,伊宁市,51431,2023-12-08,2.7
甘肃省,迭部,56084,2023-12-08,2.7
陕西省,旬邑,53938,2023-12-08,2.7
西藏自治区,贡嘎,55589,2023-12-08,2.7
河北省,曹妃甸,54535,2023-12-09,2.7
甘肃省,西和,57008,2023-12-09,2.8
吉林省,桦甸,54273,2023-12-08,2.8
辽宁省,灯塔,54348,2023-12-08,2.8
吉林省,集安,54377,2023-12-08,2.8
内蒙古自治区,磴口,53419,2023-12-08,2.8
西藏自治区,达孜,55595,2023-12-08,2.8
甘肃省,清水,57011,2023-12-08,2.8
甘肃省,庄浪,53917,2023-12-09,2.8
宁夏回族自治区,陶乐,53615,2023-12-08,2.8
宁夏回族自治区,海原,53806,2023-12-08,2.8
陕西省,长武,53929,2023-12-08,2.8
甘肃省,华池,53930,2023-12-09,2.8
西藏自治区,泽当,55598,2023-12-08,2.8
陕西省,志丹,53832,2023-12-08,2.8
宁夏回族自治区,银川,53614,2023-12-09,2.8
河北省,香河,54521,2023-12-09,2.9
吉林省,临江,54374,2023-12-08,2.9
辽宁省,朝阳,54324,2023-12-08,2.9
山西省,怀仁,53580,2023-12-09,2.9
河北省,容城,54503,2023-12-08,2.9
西藏自治区,堆龙德庆,55594,2023-12-08,2.9
西藏自治区,拉孜,55569,2023-12-08,2.9
新疆维吾尔自治区,阿拉尔,51730,2023-12-08,2.9
西藏自治区,白朗,55579,2023-12-08,2.9
北京市,房山,54596,2023-12-09,2.9
陕西省,太白,57028,2023-12-09,2.9
宁夏回族自治区,固原,53817,2023-12-09,3.0
河北省,雄县,54636,2023-12-08,3.0
河北省,丰宁,54308,2023-12-08,3.0
山西省,中阳,53767,2023-12-08,3.0
辽宁省,锦州,54337,2023-12-08,3.0
河北省,万全,53499,2023-12-08,3.0
山西省,寿阳,53780,2023-12-08,3.0
天津市,武清,54523,2023-12-08,3.0
河北省,容城,54503,2023-12-09,3.0
山西省,蒲县,53864,2023-12-08,3.0
陕西省,靖边,53735,2023-12-08,3.0
西藏自治区,隆子,55696,2023-12-08,3.0
甘肃省,华亭,53927,2023-12-08,3.0
陕西省,定边,53725,2023-12-08,3.0
陕西省,麟游,57022,2023-12-09,3.1
陕西省,宜川,53857,2023-12-09,3.1
内蒙古自治区,凉城,53475,2023-12-08,3.1
辽宁省,沈阳,54342,2023-12-08,3.1
辽宁省,凌海,54330,2023-12-08,3.1
甘肃省,华池,53930,2023-12-08,3.1
陕西省,千阳,57021,2023-12-09,3.1
甘肃省,肃北,52515,2023-12-09,3.1
山西省,榆社,53787,2023-12-09,3.2
山西省,闻喜,53967,2023-12-08,3.2
河北省,曹妃甸工业区,54538,2023-12-09,3.2
天津市,武清,54523,2023-12-09,3.2
西藏自治区,扎囊,55691,2023-12-08,3.2
陕西省,清涧,53757,2023-12-08,3.2
河北省,遵化,54429,2023-12-09,3.2
河北省,丰润,54532,2023-12-08,3.3
吉林省,柳河,54267,2023-12-08,3.3
甘肃省,永靖,52980,2023-12-08,3.3
甘肃省,瓜州,52424,2023-12-08,3.3
甘肃省,礼县,57007,2023-12-08,3.3
山西省,石楼,53759,2023-12-09,3.3
内蒙古自治区,乌审旗,53644,2023-12-09,3.4
河北省,曹妃甸工业区,54538,2023-12-08,3.4
河北省,高碑店,54506,2023-12-08,3.4
山西省,长子,53873,2023-12-09,3.4
河北省,遵化,54429,2023-12-08,3.4
山西省,太谷,53775,2023-12-09,3.4
河北省,蔚县,53593,2023-12-08,3.4
河北省,安新,54605,2023-12-08,3.4
北京市,海淀,54399,2023-12-08,3.4
陕西省,麟游,57022,2023-12-08,3.4
新疆维吾尔自治区,巴楚,51716,2023-12-08,3.4
陕西省,凤县,57113,2023-12-09,3.4
山西省,交口,53860,2023-12-09,3.5
天津市,宁河,54529,2023-12-09,3.5
甘肃省,崆峒,53915,2023-12-09,3.5
辽宁省,抚顺,54351,2023-12-08,3.5
辽宁省,旅顺,54660,2023-12-09,3.5
西藏自治区,波密,56227,2023-12-08,3.5
西藏自治区,谢通门,55574,2023-12-08,3.5
河北省,安新,54605,2023-12-09,3.5
山西省,方山,53760,2023-12-09,3.5
山西省,汾阳,53769,2023-12-09,3.6
山西省,交城,53777,2023-12-09,3.6
甘肃省,徽县,57110,2023-12-09,3.6
内蒙古自治区,东胜,53543,2023-12-08,3.6
北京市,顺义,54398,2023-12-08,3.6
河北省,高阳,54603,2023-12-08,3.6
辽宁省,葫芦岛,54453,2023-12-08,3.6
河北省,迁安,54439,2023-12-08,3.6
山西省,古县,53874,2023-12-08,3.6
西藏自治区,拉萨,55591,2023-12-08,3.6
甘肃省,武山,57004,2023-12-08,3.6
西藏自治区,日喀则,55578,2023-12-08,3.6
青海省,平安,52875,2023-12-08,3.6
甘肃省,秦安,57002,2023-12-08,3.6
山西省,蒲县,53864,2023-12-09,3.6
甘肃省,两当,57111,2023-12-09,3.6
山西省,孝义,53768,2023-12-09,3.7
陕西省,洛川,53942,2023-12-09,3.7
山西省,大同,53487,2023-12-08,3.7
山西省,夏县,57060,2023-12-08,3.7
辽宁省,辽阳县,54345,2023-12-08,3.7
辽宁省,金州,54568,2023-12-09,3.7
甘肃省,两当,57111,2023-12-08,3.7
青海省,尖扎,52963,2023-12-08,3.7
宁夏回族自治区,永宁,53618,2023-12-08,3.7
宁夏回族自治区,贺兰,53610,2023-12-08,3.7
甘肃省,宕昌,56095,2023-12-08,3.7
河北省,唐山,54534,2023-12-09,3.7
山西省,阳泉,53782,2023-12-09,3.7
山西省,大宁,53856,2023-12-08,3.8
河北省,迁西,54434,2023-12-08,3.8
河北省,文安,54612,2023-12-08,3.8
山西省,代县,53579,2023-12-08,3.8
山西省,原平,53673,2023-12-09,3.8
甘肃省,康县,57105,2023-12-09,3.9
四川省,峨眉山,56385,2023-12-08,3.9
辽宁省,普兰店,54569,2023-12-08,3.9
天津市,津南,54622,2023-12-08,3.9
辽宁省,喀左,54328,2023-12-08,3.9
山西省,和顺,53788,2023-12-08,3.9
甘肃省,麦积,57014,2023-12-08,3.9
新疆维吾尔自治区,阿图什,Y8996,2023-12-08,3.9
宁夏回族自治区,固原,53817,2023-12-08,3.9
河北省,丰南,54533,2023-12-09,3.9
山西省,黎城,53878,2023-12-09,3.9
山西省,隰县,53853,2023-12-09,3.9
山西省,吉县,53859,2023-12-09,4.0
山西省,昔阳,53783,2023-12-09,4.0
山西省,清徐,53774,2023-12-09,4.0
山西省,平定,53687,2023-12-09,4.0
辽宁省,盘锦,54470,2023-12-08,4.0
天津市,西青,54527,2023-12-08,4.0
内蒙古自治区,清水河,53562,2023-12-08,4.0
山西省,平鲁,53574,2023-12-08,4.0
内蒙古自治区,和林格尔,53469,2023-12-08,4.0
山西省,兴县,53664,2023-12-08,4.0
河北省,秦皇岛,54449,2023-12-08,4.0
四川省,黑水,56185,2023-12-08,4.0
山西省,隰县,53853,2023-12-08,4.0
河北省,徐水,54601,2023-12-08,4.0
甘肃省,成县,57102,2023-12-09,4.0
陕西省,米脂,53750,2023-12-08,4.0
宁夏回族自治区,泾源,53916,2023-12-09,4.0
陕西省,太白,57028,2023-12-08,4.0
河北省,丰润,54532,2023-12-09,4.1
天津市,滨海新区,54623,2023-12-09,4.1
北京市,北京,54511,2023-12-09,4.1
天津市,滨海新区,54623,2023-12-08,4.1
山西省,右玉,53478,2023-12-08,4.1
辽宁省,大连,54662,2023-12-09,4.1
河北省,曹妃甸,54535,2023-12-08,4.1
辽宁省,鞍山,54339,2023-12-08,4.1
辽宁省,辽阳,54347,2023-12-08,4.1
陕西省,凤县,57113,2023-12-08,4.1
山西省,忻州,53674,2023-12-09,4.1
河北省,高阳,54603,2023-12-09,4.1
山西省,介休,53863,2023-12-09,4.1
山西省,柳林,53753,2023-12-09,4.2
河北省,滦州,54531,2023-12-08,4.2
山西省,沁县,53872,2023-12-09,4.2
河北省,隆化,54318,2023-12-08,4.2
吉林省,抚松,54288,2023-12-08,4.2
陕西省,子长,53748,2023-12-08,4.2
青海省,循化,52972,2023-12-08,4.2
西藏自治区,米林,56317,2023-12-08,4.2
陕西省,华州,57049,2023-12-09,4.2
河北省,霸州,54518,2023-12-09,4.2
河北省,雄县,54636,2023-12-09,4.2
北京市,朝阳,54433,2023-12-09,4.3
山西省,定襄,53676,2023-12-08,4.3
山西省,左云,53573,2023-12-08,4.3
山西省,祁县,53770,2023-12-09,4.3
天津市,宝坻,54525,2023-12-09,4.3
吉林省,东岗,54284,2023-12-08,4.3
北京市,北京,54511,2023-12-08,4.3
陕西省,礼泉,57029,2023-12-08,4.3
山西省,太原,53772,2023-12-09,4.3
山西省,小店,53679,2023-12-09,4.3
山西省,古县,53874,2023-12-09,4.4
陕西省,华阴,57055,2023-12-09,4.4
甘肃省,合水,53934,2023-12-09,4.4
河北省,廊坊,54515,2023-12-08,4.4
河北省,廊坊,54515,2023-12-09,4.4
河北省,兴隆,54425,2023-12-08,4.4
北京市,丰台,54514,2023-12-08,4.4
河北省,涿州,54502,2023-12-08,4.4
天津市,汉沽,54530,2023-12-09,4.4
河北省,昌黎,54540,2023-12-08,4.4
辽宁省,庄河,54584,2023-12-08,4.4
西藏自治区,昌都,56137,2023-12-08,4.4
山西省,文水,53771,2023-12-09,4.5
辽宁省,长海,54579,2023-12-09,4.5
山西省,广灵,53590,2023-12-08,4.5
四川省,金川,56168,2023-12-08,4.5
内蒙古自治区,土默特左旗,53464,2023-12-08,4.5
北京市,密云,54416,2023-12-09,4.5
陕西省,横山,53740,2023-12-08,4.5
陕西省,旬邑,53938,2023-12-09,4.6
辽宁省,营口,54471,2023-12-08,4.6
辽宁省,庄河,54584,2023-12-09,4.6
甘肃省,环县,53821,2023-12-08,4.6
甘肃省,西和,57008,2023-12-08,4.6
陕西省,佳县,53658,2023-12-08,4.6
北京市,丰台,54514,2023-12-09,4.6
河北省,阜平,53690,2023-12-09,4.7
陕西省,长安,57039,2023-12-09,4.7
山西省,山阴,53576,2023-12-08,4.7
山西省,岚县,53665,2023-12-08,4.7
内蒙古自治区,土默特右旗,53455,2023-12-08,4.7
辽宁省,东港,54590,2023-12-09,4.7
辽宁省,凤城,54494,2023-12-08,4.7
山西省,神池,53575,2023-12-08,4.7
北京市,石景山,54513,2023-12-08,4.7
辽宁省,凌源,54327,2023-12-08,4.7
山西省,云州区,53488,2023-12-08,4.7
西藏自治区,加查,56307,2023-12-08,4.7
甘肃省,合水,53934,2023-12-08,4.7
新疆维吾尔自治区,和田,51828,2023-12-09,4.7
陕西省,陇县,57003,2023-12-09,4.7
山西省,中阳,53767,2023-12-09,4.7
陕西省,淳化,57031,2023-12-09,4.7
陕西省,高陵,57040,2023-12-09,4.8
辽宁省,海城,54472,2023-12-08,4.8
山西省,吕梁,53764,2023-12-09,4.8
辽宁省,长海,54579,2023-12-08,4.8
甘肃省,安定,52995,2023-12-08,4.8
陕西省,吴堡,53756,2023-12-08,4.8
甘肃省,天水,57006,2023-12-08,4.8
西藏自治区,朗县,56308,2023-12-08,4.8
陕西省,靖边,53735,2023-12-09,4.9
北京市,昌平,54499,2023-12-09,4.9
内蒙古自治区,达拉特旗,53457,2023-12-08,4.9
河北省,张家口,54401,2023-12-08,4.9
天津市,北辰,54528,2023-12-09,4.9
甘肃省,崇信,53928,2023-12-08,4.9
甘肃省,康县,57105,2023-12-08,4.9
北京市,大兴,54594,2023-12-09,4.9
北京市,怀柔,54419,2023-12-09,4.9
山西省,晋中,53776,2023-12-09,5.0
山西省,尖草坪,53677,2023-12-09,5.0
陕西省,富平,57042,2023-12-09,5.0
西藏自治区,林芝,56312,2023-12-09,5.0
辽宁省,清原,54259,2023-12-08,5.0
山西省,临县,53659,2023-12-08,5.0
河北省,涿州,54502,2023-12-09,5.0
山西省,襄垣,53884,2023-12-08,5.0
山西省,娄烦,53669,2023-12-08,5.0
河北省,大城,54613,2023-12-08,5.0
北京市,朝阳,54433,2023-12-08,5.0
山西省,交口,53860,2023-12-08,5.0
山西省,安泽,53877,2023-12-09,5.0
内蒙古自治区,乌审旗,53644,2023-12-08,5.0
陕西省,宜川,53857,2023-12-08,5.0
河北省,文安,54612,2023-12-09,5.0
北京市,门头沟,54505,2023-12-09,5.1
河北省,高碑店,54506,2023-12-09,5.1
天津市,东丽,54526,2023-12-08,5.1
河北省,易县,54507,2023-12-09,5.1
山西省,河曲,53564,2023-12-08,5.1
内蒙古自治区,准格尔旗,53553,2023-12-08,5.1
辽宁省,本溪,54346,2023-12-08,5.1
陕西省,宁陕,57137,2023-12-08,5.1
甘肃省,金昌,52675,2023-12-08,5.1
河北省,无极,53699,2023-12-09,5.1
山西省,平顺,53888,2023-12-09,5.1
山西省,夏县,57060,2023-12-09,5.2
山西省,平遥,53778,2023-12-09,5.2
河北省,无极,53699,2023-12-08,5.2
河北省,永清,54519,2023-12-09,5.2
天津市,津南,54622,2023-12-09,5.2
河北省,大名,54804,2023-12-09,5.2
河北省,定州,53696,2023-12-09,5.2
河北省,承德,54423,2023-12-08,5.2
西藏自治区,樟木,55652,2023-12-08,5.2
西藏自治区,米林,56317,2023-12-09,5.2
西藏自治区,察隅,56434,2023-12-08,5.2
陕西省,咸阳,57048,2023-12-08,5.2
陕西省,兴平,57038,2023-12-09,5.2
陕西省,扶风,57026,2023-12-09,5.2
河北省,平泉,54319,2023-12-08,5.3
四川省,丹巴,56263,2023-12-09,5.3
山西省,保德,53660,2023-12-08,5.3
辽宁省,宽甸,54493,2023-12-08,5.3
天津市,东丽,54526,2023-12-09,5.3
河北省,蠡县,54620,2023-12-09,5.3
河北省,清河,54706,2023-12-09,5.3
四川省,新龙,56251,2023-12-08,5.3
陕西省,蒲城,53948,2023-12-09,5.3
陕西省,咸阳,57048,2023-12-09,5.3
陕西省,子洲,53751,2023-12-08,5.3
河北省,曲周,53893,2023-12-09,5.4
河北省,青县,54615,2023-12-09,5.4
甘肃省,舟曲,56094,2023-12-09,5.4
山西省,吉县,53859,2023-12-08,5.4
四川省,理县,56184,2023-12-09,5.4
山西省,屯留,53879,2023-12-09,5.4
山西省,吕梁,53764,2023-12-08,5.4
河北省,顺平,53596,2023-12-08,5.4
山西省,柳林,53753,2023-12-08,5.4
陕西省,蒲城,53948,2023-12-08,5.4
天津市,大港,54645,2023-12-09,5.4
河北省,沙河,53781,2023-12-09,5.4
河北省,邱县,54820,2023-12-09,5.4
陕西省,岐山,57024,2023-12-09,5.4
甘肃省,镇原,53925,2023-12-09,5.5
陕西省,大荔,57043,2023-12-09,5.5
河北省,抚宁,54541,2023-12-08,5.5
山西省,绛县,53965,2023-12-08,5.5
山西省,朔州,53578,2023-12-08,5.5
河北省,卢龙,54438,2023-12-08,5.5
河北省,广宗,54631,2023-12-09,5.5
吉林省,白山,54371,2023-12-08,5.5
北京市,顺义,54398,2023-12-09,5.5
河北省,海兴,54628,2023-12-08,5.5
河北省,乐亭,54539,2023-12-08,5.5
山西省,榆社,53787,2023-12-08,5.5
陕西省,黄龙,53946,2023-12-08,5.5
河北省,威县,54800,2023-12-09,5.5
河北省,固安,54512,2023-12-09,5.5
河北省,孟村,54644,2023-12-09,5.5
陕西省,蓝田,57047,2023-12-09,5.5
河北省,任丘,54610,2023-12-09,5.6
陕西省,周至,57032,2023-12-09,5.6
山东省,冠县,54805,2023-12-09,5.6
山西省,石楼,53759,2023-12-08,5.6
山西省,临县,53659,2023-12-09,5.6
陕西省,城固,57128,2023-12-08,5.6
陕西省,白水,53941,2023-12-08,5.6
宁夏回族自治区,银川,53614,2023-12-08,5.6
陕西省,黄陵,53944,2023-12-08,5.6
四川省,乡城,56443,2023-12-08,5.6
陕西省,神木,53651,2023-12-08,5.6
河北省,沧州,54616,2023-12-09,5.6
陕西省,杨凌,57123,2023-12-09,5.6
陕西省,洛南,57057,2023-12-09,5.6
河北省,徐水,54601,2023-12-09,5.7
河北省,肃宁,54626,2023-12-09,5.7
河北省,鸡泽,54640,2023-12-09,5.7
辽宁省,本溪县,54349,2023-12-08,5.7
山西省,尖草坪,53677,2023-12-08,5.7
辽宁省,绥中,54454,2023-12-08,5.7
河北省,任丘,54610,2023-12-08,5.7
陕西省,留坝,57124,2023-12-09,5.7
宁夏回族自治区,隆德,53914,2023-12-09,5.7
甘肃省,徽县,57110,2023-12-08,5.7
甘肃省,东乡,52981,2023-12-08,5.7
陕西省,蓝田,57047,2023-12-08,5.7
天津市,天津,54517,2023-12-09,5.7
河北省,新河,54633,2023-12-09,5.7
河北省,巨鹿,53799,2023-12-09,5.8
河北省,献县,54617,2023-12-09,5.8
陕西省,洋县,57126,2023-12-09,5.8
山西省,灵丘,53594,2023-12-08,5.8
北京市,门头沟,54505,2023-12-08,5.8
河北省,灵寿,53680,2023-12-09,5.8
天津市,西青,54527,2023-12-09,5.8
天津市,汉沽,54530,2023-12-08,5.8
吉林省,通化县,54362,2023-12-08,5.8
河北省,饶阳,54606,2023-12-09,5.8
山西省,曲沃,53961,2023-12-09,5.8
河北省,隆尧,53794,2023-12-09,5.8
陕西省,礼泉,57029,2023-12-09,5.8
陕西省,长安,57039,2023-12-08,5.8
陕西省,黄龙,53946,2023-12-09,5.8
陕西省,鄠邑,57132,2023-12-09,5.8
山西省,灵石,53862,2023-12-08,5.9
天津市,静海,54619,2023-12-08,5.9
山西省,平顺,53888,2023-12-08,5.9
四川省,得荣,56441,2023-12-08,5.9
陕西省,西乡,57129,2023-12-09,5.9
河北省,大城,54613,2023-12-09,5.9
陕西省,合阳,53950,2023-12-09,5.9
陕西省,宁陕,57137,2023-12-09,5.9
河北省,安平,54609,2023-12-09,6.0
河北省,南宫,54705,2023-12-09,6.0
陕西省,略阳,57106,2023-12-09,6.0
天津市,大港,54645,2023-12-08,6.0
河北省,盐山,54627,2023-12-09,6.0
天津市,静海,54619,2023-12-09,6.0
山西省,万荣,53956,2023-12-09,6.0
陕西省,乾县,57035,2023-12-08,6.0
陕西省,华州,57049,2023-12-08,6.0
陕西省,洋县,57126,2023-12-08,6.0
河北省,柏乡,53785,2023-12-09,6.0
河北省,黄骅,54624,2023-12-09,6.0
陕西省,泾阳,57033,2023-12-09,6.0
山西省,阳城,53975,2023-12-09,6.1
山西省,沁水,53970,2023-12-09,6.1
辽宁省,大石桥,54475,2023-12-08,6.1
山西省,霍州,53869,2023-12-08,6.1
河北省,沧州,54616,2023-12-08,6.1
山西省,繁峙,53585,2023-12-08,6.1
山西省,芮城,57053,2023-12-09,6.1
河北省,曲阳,53682,2023-12-08,6.1
山西省,运城,53959,2023-12-08,6.1
宁夏回族自治区,惠农,53519,2023-12-08,6.1
河南省,清丰,54902,2023-12-09,6.1
四川省,峨眉山,56385,2023-12-09,6.1
河北省,保定,54602,2023-12-09,6.1
山西省,永济,57052,2023-12-09,6.1
河北省,曲阳,53682,2023-12-09,6.2
北京市,石景山,54513,2023-12-09,6.2
河北省,深泽,54621,2023-12-09,6.2
河北省,青县,54615,2023-12-08,6.2
河北省,平乡,54632,2023-12-09,6.2
河北省,滦平,54420,2023-12-08,6.2
山西省,襄汾,53861,2023-12-09,6.2
甘肃省,崆峒,53915,2023-12-08,6.2
陕西省,大荔,57043,2023-12-08,6.2
甘肃省,舟曲,56094,2023-12-08,6.2
四川省,小金,56178,2023-12-08,6.2
青海省,乐都,52874,2023-12-08,6.2
陕西省,富平,57042,2023-12-08,6.2
河北省,临漳,53773,2023-12-09,6.2
陕西省,凤翔,57025,2023-12-09,6.2
陕西省,宁强,57211,2023-12-09,6.2
河北省,井陉,53693,2023-12-09,6.3
山西省,洪洞,53866,2023-12-09,6.3
河北省,馆陶,54809,2023-12-09,6.3
河北省,任泽,53883,2023-12-09,6.3
河北省,高邑,53790,2023-12-09,6.3
河北省,广平,53899,2023-12-09,6.3
辽宁省,兴城,54455,2023-12-08,6.3
吉林省,二道,54285,2023-12-08,6.3
河北省,河间,54614,2023-12-09,6.3
陕西省,泾阳,57033,2023-12-08,6.3
陕西省,留坝,57124,2023-12-08,6.3
河北省,赵县,53784,2023-12-09,6.3
河北省,晋州,53689,2023-12-09,6.4
西藏自治区,樟木,55652,2023-12-09,6.4
山西省,霍州,53869,2023-12-09,6.4
辽宁省,桓仁,54365,2023-12-08,6.4
山西省,芮城,57053,2023-12-08,6.4
河北省,海兴,54628,2023-12-09,6.4
辽宁省,丹东,54497,2023-12-09,6.4
山西省,高平,53973,2023-12-08,6.4
山西省,阳曲,53678,2023-12-08,6.4
河北省,宁晋,53796,2023-12-09,6.4
青海省,西宁,52866,2023-12-08,6.4
陕西省,洛南,57057,2023-12-08,6.4
山东省,临清,54802,2023-12-09,6.4
陕西省,柞水,57140,2023-12-09,6.4
山西省,武乡,53871,2023-12-09,6.5
陕西省,眉县,57027,2023-12-09,6.5
河北省,泊头,54618,2023-12-09,6.5
河北省,肥乡,53980,2023-12-09,6.5
河北省,怀来,54405,2023-12-08,6.5
河北省,蠡县,54620,2023-12-08,6.5
陕西省,城固,57128,2023-12-09,6.5
四川省,雅江,56267,2023-12-09,6.5
陕西省,绥德,53754,2023-12-08,6.5
陕西省,千阳,57021,2023-12-08,6.5
河北省,成安,53996,2023-12-09,6.5
河北省,故城,54707,2023-12-09,6.6
陕西省,陈仓,57020,2023-12-09,6.6
陕西省,武功,57034,2023-12-09,6.6
山东省,武城,54709,2023-12-09,6.6
辽宁省,新宾,54353,2023-12-08,6.6
山西省,长子,53873,2023-12-08,6.6
山西省,阳高,53486,2023-12-08,6.6
河北省,魏县,53896,2023-12-09,6.6
山西省,临汾,53868,2023-12-08,6.6
陕西省,渭南,57045,2023-12-09,6.6
陕西省,彬州,57023,2023-12-08,6.6
甘肃省,武都,56096,2023-12-09,6.6
河北省,南皮,54719,2023-12-09,6.6
河北省,武邑,54703,2023-12-09,6.6
河北省,辛集,54701,2023-12-09,6.6
陕西省,临潼,57044,2023-12-09,6.6
陕西省,韩城,53955,2023-12-09,6.6
河北省,深州,54608,2023-12-09,6.7
河南省,南乐,54901,2023-12-09,6.7
山东省,济阳,54821,2023-12-09,6.7
河北省,行唐,53688,2023-12-09,6.7
山东省,安丘,54844,2023-12-09,6.7
山东省,德州,54714,2023-12-09,6.7
山东省,惠民,54725,2023-12-09,6.7
山东省,陵城,54715,2023-12-09,6.7
山西省,翼城,53962,2023-12-08,6.7
山东省,沾化,54730,2023-12-08,6.7
河北省,阜城,54710,2023-12-08,6.7
河北省,藁城,53697,2023-12-09,6.7
山西省,文水,53771,2023-12-08,6.7
陕西省,澄城,53949,2023-12-08,6.7
陕西省,王益,53947,2023-12-08,6.7
甘肃省,成县,57102,2023-12-08,6.7
陕西省,武功,57034,2023-12-08,6.7
河北省,平山,53694,2023-12-09,6.7
山东省,乐陵,54726,2023-12-09,6.7
河北省,新乐,53695,2023-12-09,6.7
甘肃省,东乡,52981,2023-12-09,6.8
山西省,平陆,57061,2023-12-08,6.8
山西省,万荣,53956,2023-12-08,6.8
山东省,广饶,54738,2023-12-09,6.8
河北省,涞源,53599,2023-12-08,6.8
陕西省,永寿,57030,2023-12-09,6.8
陕西省,华阴,57055,2023-12-08,6.8
陕西省,兴平,57038,2023-12-08,6.8
河北省,安国,54604,2023-12-09,6.8
山东省,平原,54718,2023-12-09,6.9
河南省,范县,54903,2023-12-09,6.9
河北省,元氏,53791,2023-12-09,6.9
山东省,宁津,54716,2023-12-09,6.9
山东省,沾化,54730,2023-12-09,6.9
河北省,黄骅,54624,2023-12-08,6.9
河北省,盐山,54627,2023-12-08,6.9
河北省,枣强,54708,2023-12-09,6.9
陕西省,西乡,57129,2023-12-08,6.9
山东省,高唐,54810,2023-12-09,6.9
山东省,河口,54732,2023-12-09,6.9
陕西省,王益,53947,2023-12-09,6.9
山西省,晋中,53776,2023-12-08,7.0
山东省,无棣,54722,2023-12-09,7.0
辽宁省,盖州,54474,2023-12-08,7.0
山西省,洪洞,53866,2023-12-08,7.0
山西省,潞城,53880,2023-12-09,7.0
辽宁省,瓦房店,54563,2023-12-08,7.0
山西省,侯马,53963,2023-12-09,7.0
陕西省,高陵,57040,2023-12-08,7.0
河北省,临西,54801,2023-12-09,7.0
河北省,武强,54700,2023-12-09,7.0
四川省,九寨沟,56097,2023-12-09,7.0
山西省,稷山,53954,2023-12-09,7.1
山东省,沂源,54836,2023-12-09,7.1
西藏自治区,察隅,56434,2023-12-09,7.1
陕西省,白水,53941,2023-12-09,7.1
山东省,商河,54724,2023-12-09,7.1
天津市,天津,54517,2023-12-08,7.1
河南省,浚县,53992,2023-12-09,7.1
河北省,赞皇,53795,2023-12-09,7.1
陕西省,淳化,57031,2023-12-08,7.1
山东省,垦利,54744,2023-12-09,7.1
四川省,康定,56374,2023-12-09,7.2
山东省,青州,54831,2023-12-09,7.2
山西省,绛县,53965,2023-12-09,7.2
山西省,古交,53763,2023-12-08,7.2
山东省,博兴,54737,2023-12-09,7.2
河北省,冀州,54704,2023-12-09,7.2
山西省,翼城,53962,2023-12-09,7.2
河南省,滑县,53995,2023-12-09,7.2
山西省,平陆,57061,2023-12-09,7.2
陕西省,澄城,53949,2023-12-09,7.2
陕西省,柞水,57140,2023-12-08,7.2
山东省,淄博,54830,2023-12-09,7.2
河北省,阜城,54710,2023-12-09,7.2
四川省,乡城,56443,2023-12-09,7.2
