province, city_name, city_code, date, avg_temperature
新疆维吾尔自治区,阿瓦提,51722,2023-12-09,895.0
甘肃省,泾川,53926,2023-12-08,895.0
陕西省,留坝,57124,2023-12-08,895.0
内蒙古自治区,磴口,53419,2023-12-09,895.3
广西壮族自治区,乐业,59012,2023-12-09,895.3
陕西省,麟游,57022,2023-12-09,895.3
山西省,榆社,53787,2023-12-09,895.7
山西省,大同,53487,2023-12-09,895.7
内蒙古自治区,五原,53337,2023-12-08,896.0
内蒙古自治区,乌拉特前旗,53433,2023-12-08,896.0
山西省,天镇,53490,2023-12-08,896.0
广西壮族自治区,乐业,59012,2023-12-08,896.0
陕西省,麟游,57022,2023-12-08,896.0
云南省,镇康,56839,2023-12-08,896.0
云南省,澜沧,56954,2023-12-08,896.0
陕西省,府谷,53567,2023-12-08,896.0
云南省,双江,56950,2023-12-08,896.0
云南省,彝良,56594,2023-12-08,896.0
云南省,澜沧,56954,2023-12-09,896.3
山西省,阳高,53486,2023-12-09,896.7
山西省,蒲县,53864,2023-12-09,896.7
山西省,沁县,53872,2023-12-09,896.7
山西省,怀仁,53580,2023-12-09,896.7
山西省,山阴,53576,2023-12-09,896.7
陕西省,淳化,57031,2023-12-09,896.7
甘肃省,文县,56192,2023-12-09,896.7
云南省,镇康,56839,2023-12-09,896.7
内蒙古自治区,达拉特旗,53457,2023-12-08,897.0
内蒙古自治区,土默特左旗,53464,2023-12-09,897.0
山西省,蒲县,53864,2023-12-08,897.0
山西省,安泽,53877,2023-12-08,897.0
内蒙古自治区,临河,53513,2023-12-09,897.0
山西省,应县,53584,2023-12-08,897.0
内蒙古自治区,赛罕区,53466,2023-12-09,897.0
内蒙古自治区,呼和浩特,53463,2023-12-09,897.0
陕西省,淳化,57031,2023-12-08,897.0
贵州省,独山,57922,2023-12-09,897.0
云南省,双江,56950,2023-12-09,897.0
内蒙古自治区,乌拉特后旗,53324,2023-12-09,897.3
内蒙古自治区,杭锦后旗,53420,2023-12-09,897.3
内蒙古自治区,吉兰太,53502,2023-12-09,897.3
山西省,河曲,53564,2023-12-09,897.7
内蒙古自治区,托克托,53467,2023-12-09,898.0
内蒙古自治区,土默特右旗,53455,2023-12-08,898.0
山西省,古交,53763,2023-12-08,898.0
山西省,兴县,53664,2023-12-08,898.0
内蒙古自治区,包头,53446,2023-12-08,898.0
内蒙古自治区,西乌珠穆沁旗,54012,2023-12-08,898.0
内蒙古自治区,克什克腾旗,54117,2023-12-08,898.0
陕西省,甘泉,53848,2023-12-08,898.0
甘肃省,文县,56192,2023-12-08,898.0
贵州省,独山,57922,2023-12-08,898.0
陕西省,永寿,57030,2023-12-08,898.0
陕西省,子洲,53751,2023-12-08,898.0
新疆维吾尔自治区,阿拉尔,51730,2023-12-09,898.3
陕西省,永寿,57030,2023-12-09,898.3
陕西省,子洲,53751,2023-12-09,898.3
陕西省,府谷,53567,2023-12-09,898.3
山西省,安泽,53877,2023-12-09,898.7
贵州省,惠水,57912,2023-12-09,898.7
山西省,兴县,53664,2023-12-09,899.0
山西省,潞城,53880,2023-12-08,899.0
山西省,广灵,53590,2023-12-08,899.0
内蒙古自治区,锡林浩特,54102,2023-12-08,899.0
内蒙古自治区,乌拉特前旗,53433,2023-12-09,899.0
内蒙古自治区,五原,53337,2023-12-09,899.0
陕西省,镇坪,57343,2023-12-09,899.0
甘肃省,徽县,57110,2023-12-08,899.0
甘肃省,徽县,57110,2023-12-09,899.0
陕西省,甘泉,53848,2023-12-09,899.0
山西省,沁源,53875,2023-12-08,900.0
贵州省,惠水,57912,2023-12-08,900.0
贵州省,汇川,57712,2023-12-09,900.0
贵州省,麻江,57828,2023-12-09,900.0
陕西省,王益,53947,2023-12-08,900.0
陕西省,镇坪,57343,2023-12-08,900.0
陕西省,洛南,57057,2023-12-08,900.0
贵州省,遵义,57713,2023-12-09,900.0
陕西省,洛南,57057,2023-12-09,900.0
云南省,永善,56489,2023-12-09,900.3
山西省,古交,53763,2023-12-09,900.7
内蒙古自治区,达拉特旗,53457,2023-12-09,900.7
陕西省,王益,53947,2023-12-09,900.7
山西省,天镇,53490,2023-12-09,901.0
内蒙古自治区,岗子,54214,2023-12-08,901.0
贵州省,播州,57717,2023-12-09,901.0
贵州省,汇川,57712,2023-12-08,901.0
陕西省,富县,53931,2023-12-09,901.0
贵州省,遵义,57713,2023-12-08,901.0
陕西省,凤县,57113,2023-12-09,901.0
贵州省,麻江,57828,2023-12-08,901.0
陕西省,富县,53931,2023-12-08,901.0
山西省,潞城,53880,2023-12-09,901.3
内蒙古自治区,苏尼特左旗,53195,2023-12-09,901.3
山西省,应县,53584,2023-12-09,901.3
内蒙古自治区,包头,53446,2023-12-09,901.3
内蒙古自治区,土默特右旗,53455,2023-12-09,901.7
内蒙古自治区,阿尔山,50727,2023-12-09,901.7
甘肃省,灵台,53924,2023-12-09,901.7
贵州省,桐梓,57606,2023-12-09,901.7
山西省,盂县,53685,2023-12-08,902.0
贵州省,都匀,57827,2023-12-09,902.0
陕西省,凤县,57113,2023-12-08,902.0
贵州省,桐梓,57606,2023-12-08,902.0
云南省,永善,56489,2023-12-08,902.0
甘肃省,灵台,53924,2023-12-08,902.0
贵州省,播州,57717,2023-12-08,902.0
山西省,沁源,53875,2023-12-09,902.3
山西省,灵丘,53594,2023-12-08,903.0
河北省,阳原,53492,2023-12-08,903.0
内蒙古自治区,二连浩特,53068,2023-12-08,903.0
山西省,长子,53873,2023-12-08,903.0
山西省,屯留,53879,2023-12-08,903.0
贵州省,都匀,57827,2023-12-08,903.0
云南省,景谷,56952,2023-12-08,903.0
云南省,陇川,56835,2023-12-08,903.0
甘肃省,两当,57111,2023-12-09,903.0
贵州省,丹寨,57829,2023-12-09,903.0
贵州省,丹寨,57829,2023-12-08,903.0
云南省,景谷,56952,2023-12-09,903.7
云南省,陇川,56835,2023-12-09,903.7
山西省,昔阳,53783,2023-12-08,904.0
内蒙古自治区,克什克腾旗,54117,2023-12-09,904.0
甘肃省,两当,57111,2023-12-08,904.0
陕西省,佛坪,57134,2023-12-09,904.0
山西省,广灵,53590,2023-12-09,904.3
内蒙古自治区,西乌珠穆沁旗,54012,2023-12-09,904.3
山西省,繁峙,53585,2023-12-08,905.0
山西省,吕梁,53764,2023-12-08,905.0
内蒙古自治区,拐子湖,52378,2023-12-08,905.0
陕西省,黄陵,53944,2023-12-08,905.0
陕西省,佛坪,57134,2023-12-08,905.0
山西省,屯留,53879,2023-12-09,905.3
湖北省,神农架,57362,2023-12-09,905.3
内蒙古自治区,锡林浩特,54102,2023-12-09,905.3
山西省,吕梁,53764,2023-12-09,905.3
陕西省,黄陵,53944,2023-12-09,905.3
山西省,长子,53873,2023-12-09,905.7
湖北省,神农架,57362,2023-12-08,906.0
贵州省,福泉,57821,2023-12-09,906.0
陕西省,清涧,53757,2023-12-08,906.0
陕西省,陇县,57003,2023-12-09,906.3
陕西省,清涧,53757,2023-12-09,906.7
山西省,盂县,53685,2023-12-09,907.0
内蒙古自治区,拐子湖,52378,2023-12-09,907.0
河北省,蔚县,53593,2023-12-08,907.0
内蒙古自治区,额济纳旗,52267,2023-12-08,907.0
陕西省,彬州,57023,2023-12-08,907.0
云南省,红河,56975,2023-12-08,907.0
贵州省,福泉,57821,2023-12-08,907.0
陕西省,陇县,57003,2023-12-08,907.0
陕西省,绥德,53754,2023-12-08,907.0
云南省,六库,56643,2023-12-08,907.0
陕西省,绥德,53754,2023-12-09,907.3
陕西省,彬州,57023,2023-12-09,907.3
云南省,巧家,56673,2023-12-09,907.7
云南省,红河,56975,2023-12-09,907.7
内蒙古自治区,岗子,54214,2023-12-09,908.0
云南省,巧家,56673,2023-12-08,908.0
陕西省,米脂,53750,2023-12-08,908.0
云南省,六库,56643,2023-12-09,908.3
山西省,繁峙,53585,2023-12-09,908.7
山西省,灵丘,53594,2023-12-09,908.7
内蒙古自治区,额济纳旗,52267,2023-12-09,908.7
陕西省,米脂,53750,2023-12-09,908.7
河北省,围场,54311,2023-12-08,909.0
山西省,昔阳,53783,2023-12-09,909.0
河北省,阳原,53492,2023-12-09,909.0
山西省,襄垣,53884,2023-12-08,909.0
河北省,涞源,53599,2023-12-08,909.0
山西省,阳曲,53678,2023-12-08,909.0
四川省,石棉,56378,2023-12-08,909.0
四川省,石棉,56378,2023-12-09,909.0
内蒙古自治区,二连浩特,53068,2023-12-09,910.0
山西省,保德,53660,2023-12-08,910.0
山西省,永和,53852,2023-12-08,910.0
山西省,沁水,53970,2023-12-08,910.0
山西省,永和,53852,2023-12-09,910.0
四川省,平武,56193,2023-12-09,910.0
陕西省,佳县,53658,2023-12-08,910.0
贵州省,仁怀,57710,2023-12-09,910.3
陕西省,镇巴,57238,2023-12-09,910.3
贵州省,绥阳,57720,2023-12-09,910.7
陕西省,镇巴,57238,2023-12-08,911.0
新疆维吾尔自治区,乌鲁木齐,51463,2023-12-08,911.0
贵州省,绥阳,57720,2023-12-08,911.0
贵州省,仁怀,57710,2023-12-08,911.0
山西省,沁水,53970,2023-12-09,912.0
山西省,襄垣,53884,2023-12-09,912.0
河北省,赤城,54404,2023-12-08,912.0
山西省,忻州,53674,2023-12-08,912.0
陕西省,佳县,53658,2023-12-09,912.0
云南省,芒市,56844,2023-12-08,912.0
四川省,平武,56193,2023-12-08,912.0
山西省,阳曲,53678,2023-12-09,912.3
云南省,芒市,56844,2023-12-09,912.3
贵州省,万山,57742,2023-12-09,912.3
河北省,蔚县,53593,2023-12-09,912.7
山西省,晋中,53776,2023-12-08,913.0
山西省,保德,53660,2023-12-09,913.0
山西省,代县,53579,2023-12-08,913.0
内蒙古自治区,霍林郭勒,50924,2023-12-08,913.0
内蒙古自治区,乌拉盖,50913,2023-12-08,913.0
贵州省,万山,57742,2023-12-08,913.0
新疆维吾尔自治区,乌鲁木齐,51463,2023-12-09,913.3
山西省,柳林,53753,2023-12-08,914.0
山西省,吉县,53859,2023-12-08,915.0
山西省,高平,53973,2023-12-08,915.0
福建省,周宁,58747,2023-12-09,915.0
山西省,柳林,53753,2023-12-09,915.3
山西省,吉县,53859,2023-12-09,915.3
河北省,涞源,53599,2023-12-09,915.3
广西壮族自治区,那坡,59209,2023-12-09,915.3
贵州省,雷山,57837,2023-12-09,915.3
山西省,忻州,53674,2023-12-09,915.7
福建省,周宁,58747,2023-12-08,916.0
河北省,围场,54311,2023-12-09,916.0
山西省,原平,53673,2023-12-08,916.0
河北省,怀安,53491,2023-12-08,916.0
广西壮族自治区,那坡,59209,2023-12-08,916.0
贵州省,雷山,57837,2023-12-08,916.0
贵州省,务川,57634,2023-12-08,916.0
贵州省,务川,57634,2023-12-09,916.0
山西省,晋中,53776,2023-12-09,916.3
广西壮族自治区,西林,59004,2023-12-09,916.7
山西省,代县,53579,2023-12-09,916.7
陕西省,宁强,57211,2023-12-09,916.7
内蒙古自治区,东乌珠穆沁旗,50915,2023-12-08,917.0
山西省,尖草坪,53677,2023-12-08,917.0
广西壮族自治区,西林,59004,2023-12-08,917.0
吉林省,东岗,54284,2023-12-08,917.0
陕西省,宜川,53857,2023-12-08,917.0
贵州省,黄平,57822,2023-12-09,917.0
陕西省,宜川,53857,2023-12-09,917.0
重庆市,酉阳,57633,2023-12-09,917.3
山西省,高平,53973,2023-12-09,917.7
贵州省,平塘,57921,2023-12-09,917.7
福建省,屏南,58933,2023-12-08,918.0
河北省,赤城,54404,2023-12-09,918.0
福建省,屏南,58933,2023-12-09,918.0
重庆市,酉阳,57633,2023-12-08,918.0
吉林省,长白,54386,2023-12-08,918.0
内蒙古自治区,林西,54115,2023-12-08,918.0
贵州省,平塘,57921,2023-12-08,918.0
贵州省,黄平,57822,2023-12-08,918.0
陕西省,宁强,57211,2023-12-08,918.0
四川省,天全,56278,2023-12-09,918.0
四川省,宝兴,56273,2023-12-09,918.7
贵州省,正安,57625,2023-12-09,918.7
山西省,灵石,53862,2023-12-08,919.0
江西省,井冈山,57894,2023-12-09,919.0
山西省,太谷,53775,2023-12-08,919.0
江西省,井冈山,57894,2023-12-08,919.0
四川省,天全,56278,2023-12-08,919.0
陕西省,柞水,57140,2023-12-08,919.0
陕西省,柞水,57140,2023-12-09,919.0
陕西省,山阳,57155,2023-12-09,919.0
贵州省,正安,57625,2023-12-08,919.0
陕西省,山阳,57155,2023-12-08,919.0
内蒙古自治区,霍林郭勒,50924,2023-12-09,919.3
广西壮族自治区,金秀,59057,2023-12-09,919.3
贵州省,湄潭,57722,2023-12-09,919.3
内蒙古自治区,乌拉盖,50913,2023-12-09,919.7
湖南省,桂东,57889,2023-12-09,920.0
广西壮族自治区,金秀,59057,2023-12-08,920.0
四川省,宝兴,56273,2023-12-08,920.0
陕西省,白水,53941,2023-12-08,920.0
云南省,盈江,56836,2023-12-08,920.0
陕西省,延长,53854,2023-12-08,920.0
陕西省,宁陕,57137,2023-12-09,920.0
贵州省,湄潭,57722,2023-12-08,920.0
广西壮族自治区,隆林,59001,2023-12-09,920.3
福建省,寿宁,58744,2023-12-09,920.3
山西省,灵石,53862,2023-12-09,920.3
陕西省,白水,53941,2023-12-09,920.3
四川省,荥经,56373,2023-12-09,920.3
重庆市,城口,57333,2023-12-09,920.7
山西省,原平,53673,2023-12-09,920.7
云南省,盈江,56836,2023-12-09,920.7
福建省,寿宁,58744,2023-12-08,921.0
重庆市,城口,57333,2023-12-08,921.0
内蒙古自治区,博克图,50632,2023-12-08,921.0
内蒙古自治区,图里河,50434,2023-12-08,921.0
湖南省,桂东,57889,2023-12-08,921.0
广西壮族自治区,隆林,59001,2023-12-08,921.0
山西省,黎城,53878,2023-12-08,921.0
河北省,怀安,53491,2023-12-09,921.0
吉林省,二道,54285,2023-12-08,921.0
四川省,荥经,56373,2023-12-08,921.0
陕西省,延川,53850,2023-12-08,921.0
陕西省,宁陕,57137,2023-12-08,921.0
山西省,尖草坪,53677,2023-12-09,921.3
陕西省,延长,53854,2023-12-09,921.3
陕西省,凤翔,57025,2023-12-09,921.7
山西省,孝义,53768,2023-12-08,922.0
山西省,阳泉,53782,2023-12-08,922.0
山西省,太谷,53775,2023-12-09,922.0
山西省,小店,53679,2023-12-08,922.0
山西省,太原,53772,2023-12-08,922.0
陕西省,凤翔,57025,2023-12-08,922.0
陕西省,略阳,57106,2023-12-09,922.0
陕西省,延川,53850,2023-12-09,922.0
四川省,青川,57204,2023-12-09,922.7
河北省,张家口,54401,2023-12-08,923.0
山西省,祁县,53770,2023-12-08,923.0
吉林省,抚松,54288,2023-12-08,923.0
内蒙古自治区,根河,50431,2023-12-08,923.0
陕西省,略阳,57106,2023-12-08,923.0
湖北省,咸丰,57540,2023-12-09,923.3
山西省,绛县,53965,2023-12-08,924.0
山西省,定襄,53676,2023-12-08,924.0
山西省,平遥,53778,2023-12-08,924.0
山西省,清徐,53774,2023-12-08,924.0
山西省,晋城,53976,2023-12-08,924.0
湖北省,咸丰,57540,2023-12-08,924.0
山西省,平定,53687,2023-12-08,924.0
四川省,青川,57204,2023-12-08,924.0
内蒙古自治区,东乌珠穆沁旗,50915,2023-12-09,924.3
吉林省,长白,54386,2023-12-09,924.3
山西省,黎城,53878,2023-12-09,924.7
内蒙古自治区,林西,54115,2023-12-09,924.7
山西省,大宁,53856,2023-12-08,925.0
山西省,交城,53777,2023-12-08,925.0
河北省,万全,53499,2023-12-08,925.0
山西省,绛县,53965,2023-12-09,925.0
山西省,文水,53771,2023-12-08,925.0
山西省,汾阳,53769,2023-12-08,925.0
陕西省,合阳,53950,2023-12-08,925.0
陕西省,千阳,57021,2023-12-08,925.0
山西省,孝义,53768,2023-12-09,925.3
山西省,太原,53772,2023-12-09,925.3
山西省,小店,53679,2023-12-09,925.3
陕西省,合阳,53950,2023-12-09,925.3
陕西省,千阳,57021,2023-12-09,925.3
山西省,大宁,53856,2023-12-09,925.7
山西省,祁县,53770,2023-12-09,925.7
山西省,介休,53863,2023-12-08,926.0
广西壮族自治区,南丹,59022,2023-12-09,926.0
河南省,栾川,57077,2023-12-08,926.0
陕西省,商州,57143,2023-12-08,926.0
山西省,平遥,53778,2023-12-09,926.3
四川省,芦山,56279,2023-12-09,926.3
陕西省,商州,57143,2023-12-09,926.3
河南省,栾川,57077,2023-12-09,926.7
吉林省,东岗,54284,2023-12-09,926.7
河北省,丰宁,54308,2023-12-08,927.0
山西省,晋城,53976,2023-12-09,927.0
广西壮族自治区,南丹,59022,2023-12-08,927.0
内蒙古自治区,喀喇沁旗,54313,2023-12-08,927.0
四川省,芦山,56279,2023-12-08,927.0
山西省,清徐,53774,2023-12-09,927.0
内蒙古自治区,图里河,50434,2023-12-09,927.0
陕西省,吴堡,53756,2023-12-08,927.0
新疆维吾尔自治区,奇台,51379,2023-12-08,927.0
云南省,瑞丽,56838,2023-12-08,927.0
内蒙古自治区,博克图,50632,2023-12-09,927.3
山西省,定襄,53676,2023-12-09,927.7
山西省,文水,53771,2023-12-09,927.7
山西省,交城,53777,2023-12-09,927.7
云南省,瑞丽,56838,2023-12-09,927.7
山西省,汾阳,53769,2023-12-09,928.0
新疆维吾尔自治区,哈密,52203,2023-12-08,928.0
陕西省,铜川,57037,2023-12-08,928.0
山西省,介休,53863,2023-12-09,928.3
河北省,张家口,54401,2023-12-09,928.3
山西省,阳泉,53782,2023-12-09,928.3
陕西省,吴堡,53756,2023-12-09,928.3
陕西省,铜川,57037,2023-12-09,928.7
贵州省,凯里,57825,2023-12-09,929.0
贵州省,凯里,57825,2023-12-08,929.0
新疆维吾尔自治区,哈密,52203,2023-12-09,929.0
山西省,平定,53687,2023-12-09,930.0
内蒙古自治区,根河,50431,2023-12-09,930.0
广西壮族自治区,靖西,59218,2023-12-09,930.0
新疆维吾尔自治区,奇台,51379,2023-12-09,930.0
贵州省,凤冈,57723,2023-12-09,930.0
河北省,万全,53499,2023-12-09,930.7
吉林省,二道,54285,2023-12-09,931.0
内蒙古自治区,富河,54024,2023-12-08,931.0
广西壮族自治区,靖西,59218,2023-12-08,931.0
贵州省,凤冈,57723,2023-12-08,931.0
吉林省,抚松,54288,2023-12-09,932.0
陕西省,镇安,57144,2023-12-08,932.0
四川省,名山,56280,2023-12-09,932.3
四川省,都江堰,56188,2023-12-09,932.3
陕西省,镇安,57144,2023-12-09,932.3
内蒙古自治区,牙克石,50526,2023-12-08,933.0
内蒙古自治区,八里罕,54316,2023-12-08,933.0
陕西省,澄城,53949,2023-12-08,933.0
陕西省,澄城,53949,2023-12-09,933.0
贵州省,道真,57623,2023-12-09,933.0
河北省,丰宁,54308,2023-12-09,933.7
云南省,富宁,59205,2023-12-09,933.7
陕西省,岐山,57024,2023-12-09,933.7
山西省,阳城,53975,2023-12-08,934.0
内蒙古自治区,巴林右旗,54113,2023-12-08,934.0
内蒙古自治区,海拉尔,50527,2023-12-08,934.0
四川省,都江堰,56188,2023-12-08,934.0
广西壮族自治区,德保,59215,2023-12-09,934.0
四川省,名山,56280,2023-12-08,934.0
贵州省,道真,57623,2023-12-08,934.0
陕西省,岐山,57024,2023-12-08,934.0
云南省,富宁,59205,2023-12-08,934.0
内蒙古自治区,喀喇沁旗,54313,2023-12-09,934.7
四川省,万源,57237,2023-12-09,934.7
广西壮族自治区,德保,59215,2023-12-08,935.0
内蒙古自治区,满洲里,50514,2023-12-08,935.0
河南省,卢氏,57067,2023-12-08,935.0
四川省,万源,57237,2023-12-08,935.0
河南省,卢氏,57067,2023-12-09,936.0
四川省,仪陇,57315,2023-12-09,936.0
新疆维吾尔自治区,阿勒泰,51076,2023-12-08,936.0
黑龙江省,绥芬河,54096,2023-12-08,937.0
内蒙古自治区,赤峰,54218,2023-12-08,937.0
河北省,兴隆,54425,2023-12-08,937.0
四川省,峨边,56387,2023-12-09,937.0
四川省,仪陇,57315,2023-12-08,937.0
陕西省,乾县,57035,2023-12-08,937.0
贵州省,台江,57834,2023-12-09,937.3
山西省,阳城,53975,2023-12-09,937.7
内蒙古自治区,富河,54024,2023-12-09,937.7
新疆维吾尔自治区,阿勒泰,51076,2023-12-09,937.7
福建省,柘荣,58749,2023-12-09,938.0
山西省,古县,53874,2023-12-08,938.0
贵州省,台江,57834,2023-12-08,938.0
陕西省,丹凤,57153,2023-12-08,938.0
陕西省,乾县,57035,2023-12-09,938.0
山西省,古县,53874,2023-12-09,938.3
陕西省,丹凤,57153,2023-12-09,938.7
贵州省,德江,57637,2023-12-09,938.7
重庆市,石柱,57438,2023-12-08,939.0
河北省,宣化,53498,2023-12-08,939.0
内蒙古自治区,鄂温克旗,50525,2023-12-08,939.0
四川省,丹棱,56381,2023-12-09,939.0
内蒙古自治区,巴雅尔吐胡硕,50928,2023-12-08,939.0
福建省,柘荣,58749,2023-12-08,939.0
安徽省,九华山,58423,2023-12-08,939.0
四川省,峨边,56387,2023-12-08,939.0
重庆市,石柱,57438,2023-12-09,939.0
贵州省,三穗,57832,2023-12-09,939.0
贵州省,三穗,57832,2023-12-08,939.0
四川省,雅安,56287,2023-12-09,939.7
安徽省,九华山,58423,2023-12-09,939.7
内蒙古自治区,翁牛特旗,54213,2023-12-08,940.0
四川省,丹棱,56381,2023-12-08,940.0
贵州省,余庆,57729,2023-12-09,940.0
贵州省,余庆,57729,2023-12-08,940.0
陕西省,宝鸡,57016,2023-12-08,940.0
贵州省,德江,57637,2023-12-08,940.0
内蒙古自治区,牙克石,50526,2023-12-09,940.3
内蒙古自治区,巴林右旗,54113,2023-12-09,940.7
内蒙古自治区,八里罕,54316,2023-12-09,940.7
陕西省,宝鸡,57016,2023-12-09,940.7
内蒙古自治区,陈巴尔虎旗,50524,2023-12-08,941.0
内蒙古自治区,新巴尔虎左旗,50618,2023-12-08,941.0
四川省,雅安,56287,2023-12-08,941.0
湖南省,汝城,57985,2023-12-08,941.0
湖南省,汝城,57985,2023-12-09,941.0
重庆市,黔江,57536,2023-12-08,941.0
新疆维吾尔自治区,伊宁市,51431,2023-12-08,941.0
云南省,勐腊,56969,2023-12-08,941.0
云南省,勐腊,56969,2023-12-09,941.0
重庆市,黔江,57536,2023-12-09,941.3
内蒙古自治区,海拉尔,50527,2023-12-09,941.7
内蒙古自治区,满洲里,50514,2023-12-09,941.7
福建省,德化,58935,2023-12-09,941.7
湖北省,建始,57445,2023-12-09,941.7
吉林省,靖宇,54276,2023-12-08,942.0
重庆市,巫山,57349,2023-12-09,942.0
湖北省,建始,57445,2023-12-08,942.0
重庆市,巫山,57349,2023-12-08,942.0
四川省,北川,56194,2023-12-09,942.3
重庆市,万盛,57509,2023-12-09,942.3
贵州省,册亨,57909,2023-12-09,942.3
湖北省,宣恩,57541,2023-12-08,943.0
内蒙古自治区,额尔古纳,50425,2023-12-08,943.0
福建省,德化,58935,2023-12-08,943.0
山西省,万荣,53956,2023-12-08,943.0
河北省,隆化,54318,2023-12-08,943.0
贵州省,册亨,57909,2023-12-08,943.0
湖北省,宣恩,57541,2023-12-09,943.3
四川省,绵竹,56186,2023-12-09,943.3
山西省,万荣,53956,2023-12-09,943.3
重庆市,万盛,57509,2023-12-08,944.0
内蒙古自治区,赤峰,54218,2023-12-09,944.0
河南省,三门峡,57051,2023-12-08,944.0
河北省,怀来,54405,2023-12-08,944.0
四川省,北川,56194,2023-12-08,944.0
四川省,彭州,56189,2023-12-09,944.3
贵州省,望谟,57906,2023-12-09,944.3
四川省,南江,57216,2023-12-09,944.7
河北省,兴隆,54425,2023-12-09,944.7
吉林省,敦化,54186,2023-12-08,945.0
河南省,三门峡,57051,2023-12-09,945.0
山西省,翼城,53962,2023-12-08,945.0
四川省,绵竹,56186,2023-12-08,945.0
云南省,景洪,56959,2023-12-08,945.0
陕西省,扶风,57026,2023-12-08,945.0
贵州省,望谟,57906,2023-12-08,945.0
四川省,蒲江,56281,2023-12-09,945.0
河北省,宣化,53498,2023-12-09,945.3
四川省,洪雅,56380,2023-12-09,945.3
新疆维吾尔自治区,伊宁市,51431,2023-12-09,945.3
贵州省,思南,57731,2023-12-09,945.3
山西省,翼城,53962,2023-12-09,945.7
陕西省,扶风,57026,2023-12-09,945.7
黑龙江省,绥芬河,54096,2023-12-09,946.0
四川省,南江,57216,2023-12-08,946.0
四川省,马边,56480,2023-12-09,946.0
四川省,彭州,56189,2023-12-08,946.0
内蒙古自治区,巴林左旗,54027,2023-12-08,946.0
内蒙古自治区,巴雅尔吐胡硕,50928,2023-12-09,946.0
贵州省,黎平,57839,2023-12-08,946.0
陕西省,陈仓,57020,2023-12-09,946.0
贵州省,黎平,57839,2023-12-09,946.0
陕西省,三原,57041,2023-12-08,946.0
四川省,蒲江,56281,2023-12-08,946.0
陕西省,平利,57248,2023-12-08,946.0
陕西省,陈仓,57020,2023-12-08,946.0
云南省,景洪,56959,2023-12-09,946.0
贵州省,思南,57731,2023-12-08,946.0
内蒙古自治区,鄂温克旗,50525,2023-12-09,946.3
陕西省,平利,57248,2023-12-09,946.3
陕西省,三原,57041,2023-12-09,946.7
黑龙江省,呼中,50247,2023-12-08,947.0
内蒙古自治区,敖汉旗,54225,2023-12-08,947.0
四川省,洪雅,56380,2023-12-08,947.0
吉林省,白山,54371,2023-12-08,947.0
河南省,渑池,57063,2023-12-08,947.0
四川省,郫都,56272,2023-12-09,947.0
内蒙古自治区,翁牛特旗,54213,2023-12-09,947.3
贵州省,石阡,57734,2023-12-09,947.3
重庆市,秀山,57635,2023-12-09,947.7
四川省,筠连,56498,2023-12-09,947.7
黑龙江省,新林,50349,2023-12-08,948.0
内蒙古自治区,新巴尔虎左旗,50618,2023-12-09,948.0
河北省,平泉,54319,2023-12-08,948.0
重庆市,秀山,57635,2023-12-08,948.0
山西省,霍州,53869,2023-12-08,948.0
四川省,马边,56480,2023-12-08,948.0
四川省,巴中,57313,2023-12-08,948.0
四川省,巴中,57313,2023-12-09,948.0
内蒙古自治区,陈巴尔虎旗,50524,2023-12-09,948.0
陕西省,礼泉,57029,2023-12-08,948.0
陕西省,潼关,57054,2023-12-08,948.0
四川省,郫都,56272,2023-12-08,948.0
贵州省,石阡,57734,2023-12-08,948.0
四川省,叙永,57608,2023-12-09,948.0
陕西省,蓝田,57047,2023-12-08,948.0
陕西省,汉阴,57233,2023-12-08,948.0
贵州省,施秉,57737,2023-12-08,948.0
贵州省,施秉,57737,2023-12-09,948.0
四川省,大邑,56285,2023-12-09,948.3
广西壮族自治区,凌云,59015,2023-12-09,948.3
四川省,温江,56187,2023-12-09,948.3
陕西省,汉阴,57233,2023-12-09,948.3
四川省,广元,57206,2023-12-09,948.7
四川省,古蔺,57605,2023-12-09,948.7
陕西省,礼泉,57029,2023-12-09,948.7
陕西省,潼关,57054,2023-12-09,948.7
陕西省,蓝田,57047,2023-12-09,948.7
山西省,霍州,53869,2023-12-09,949.0
重庆市,大足,57502,2023-12-09,949.0
吉林省,和龙,54286,2023-12-08,949.0
内蒙古自治区,新巴尔虎右旗,50603,2023-12-08,949.0
四川省,崇州,56181,2023-12-09,949.0
广西壮族自治区,凌云,59015,2023-12-08,949.0
四川省,江油,56195,2023-12-09,949.0
内蒙古自治区,宁城,54320,2023-12-08,949.0
四川省,剑阁,57208,2023-12-09,949.0
陕西省,勉县,57119,2023-12-09,949.0
四川省,叙永,57608,2023-12-08,949.0
四川省,温江,56187,2023-12-08,949.0
重庆市,南川,57519,2023-12-09,949.3
河南省,渑池,57063,2023-12-09,949.3
四川省,安州,56190,2023-12-09,949.3
四川省,什邡,56197,2023-12-09,949.3
河北省,隆化,54318,2023-12-09,949.7
湖北省,鹤峰,57543,2023-12-09,949.7
重庆市,大足,57502,2023-12-08,950.0
四川省,剑阁,57208,2023-12-08,950.0
四川省,江油,56195,2023-12-08,950.0
河北省,滦平,54420,2023-12-08,950.0
四川省,大邑,56285,2023-12-08,950.0
重庆市,南川,57519,2023-12-08,950.0
四川省,广元,57206,2023-12-08,950.0
湖北省,鹤峰,57543,2023-12-08,950.0
